Last_catch_date,Round_weight,Gross_weight,Product_weight
2000-04-16,4414.099954843521,3343.5,3343.5
2000-04-17,1753.7000327259302,1337.7999903708696,1337.7999903708696
2000-04-18,208.10000157356262,168.5,168.5
2000-04-19,400.29999339580536,327.0,327.0
2000-04-22,107.6000007390976,88.0,88.0
2000-04-23,2536.1000196933746,1985.5,1985.5
2000-04-24,97.49999952316284,80.0,80.0
2000-04-25,681.1999996900558,542.8000000119209,542.8000000119209
2000-04-26,870.7000235319138,668.900000333786,668.900000333786
2000-04-27,881.4999996423721,712.400000333786,712.400000333786
2000-04-28,894.2000043392181,713.7000000476837,713.7000000476837
2000-04-29,2223.9000116586685,1817.799998641014,1817.799998641014
2000-04-30,1604.7999877929688,1245.0000001192093,1245.0000001192093
2000-05-01,260.5000035762787,229.49999976158142,229.49999976158142
2000-05-02,2178.3999949395657,1783.2000004947186,1783.2000004947186
2000-05-03,720.6000040769577,611.1000008583069,611.1000008583069
2000-05-04,928.3000000715256,756.3999972343445,756.3999972343445
2000-05-05,1298.2000136375427,1088.2999994754791,1088.2999994754791
2000-05-06,908.2999958395958,735.1999984383583,735.1999984383583
2000-05-07,1035.7000002861023,811.4000005722046,811.4000005722046
2000-05-08,873.1000074148178,770.1999998092651,770.1999998092651
2000-05-09,151.20000100135803,127.0,127.0
2000-05-10,461.6999926120043,350.60000009834766,350.60000009834766
2000-05-11,381.00000071525574,309.300000667572,309.300000667572
2000-05-12,955.5999992489815,780.0000004172325,780.0000004172325
2000-05-13,604.1999959945679,497.19999957084656,497.19999957084656
2000-05-14,441.9000051021576,371.8999996185303,371.8999996185303
2000-05-15,236.50000089406967,191.79999977350235,191.79999977350235
2000-05-16,388.0999986231327,313.90000000596046,313.90000000596046
2000-05-17,206.7000026702881,156.5,156.5
2000-05-18,1329.299998909235,1009.400000244379,1009.400000244379
2000-05-19,1060.000000283122,856.3999998420477,856.3999998420477
2000-05-20,1103.6999999284744,874.7000009417534,874.7000009417534
2000-05-21,526.3999972343445,413.0,413.0
2000-05-22,1173.5999972820282,969.3000001311302,969.3000001311302
2000-05-23,394.300000667572,315.4999988079071,315.4999988079071
2000-05-24,635.5000076293945,534.0000015497208,534.0000015497208
2000-05-25,1492.0999957323074,1139.1999982595444,1139.1999982595444
2000-05-26,680.1000043749809,553.9999998211861,553.9999998211861
2000-05-27,778.5999933481216,605.5999999046326,605.5999999046326
2000-05-28,880.9999902248383,710.0,710.0
2000-05-29,1850.4000082015991,1440.5,1440.5
2000-05-30,581.69999563694,455.39999973773956,455.39999973773956
2000-05-31,1215.8000034093857,938.0999989509583,938.0999989509583
2000-06-01,5.400000095367432,4.0,4.0
2000-06-02,1741.7000097036362,1366.199999332428,1366.199999332428
2000-06-03,607.9000071287155,473.400000333786,473.400000333786
2000-06-04,178.60000228881836,145.20000004768372,145.20000004768372
2000-06-05,161.8000007867813,136.0,136.0
2000-06-06,377.100000500679,298.2000000476837,298.2000000476837
2000-06-07,776.8999997377396,619.6000027656555,619.6000027656555
2000-06-08,649.8999967575073,501.0000011920929,501.0000011920929
2000-06-09,893.5999835729599,716.5999989509583,716.5999989509583
2000-06-10,967.9999837875366,758.5999999046326,758.5999999046326
2000-06-11,259.4000029563904,206.20000004768372,206.20000004768372
2000-06-12,271.30000376701355,238.39999961853027,238.39999961853027
2000-06-13,356.8000030517578,288.7000002861023,288.7000002861023
2000-06-14,385.60000109672546,289.3999996185303,289.3999996185303
2000-06-15,735.2000026702881,573.4000000953674,573.4000000953674
2000-06-16,4810.100070118904,3577.300000190735,3577.300000190735
2000-06-17,787.2999991178513,600.2000002861023,600.2000002861023
2000-06-18,224.00000667572021,173.0,173.0
2000-06-19,276.199999332428,225.400000333786,225.400000333786
2000-06-20,230.70000159740448,191.3999993801117,191.3999993801117
2000-06-21,263.00000339746475,222.60000056028366,222.60000056028366
2000-06-22,1765.2999985218048,1324.0,1324.0
2000-06-23,460.3999990224838,387.4999997615814,387.4999997615814
2000-06-24,408.199994802475,311.9000002145767,311.9000002145767
2000-06-25,83.2000002861023,72.5,72.5
2000-06-26,270.2000005245209,223.5,223.5
2000-06-27,391.899995803833,306.7999999523163,306.7999999523163
2000-06-28,7851.500002861023,5823.5,5823.5
2000-06-29,5033.10000038147,3767.199999809265,3767.199999809265
2000-06-30,908.4000009298325,712.2999997138977,712.2999997138977
2000-07-01,149.39999949932098,123.49999976158142,123.49999976158142
2000-07-02,26.59999990463257,24.09999990463257,24.09999990463257
2000-07-03,329.89999890327454,263.00000005960464,263.00000005960464
2000-07-04,782.300007045269,666.3999999761581,666.3999999761581
2000-07-05,232.60000348091125,188.60000085830688,188.60000085830688
2000-07-06,63.4000004529953,56.0,56.0
2000-07-07,699.4000023603439,578.7000005245209,578.7000005245209
2000-07-08,402.10000479221344,311.400000333786,311.400000333786
2000-07-09,307.0999981164932,265.0,265.0
2000-07-10,1069.199998140335,844.5,844.5
2000-07-11,12098.699614077806,10481.40000000596,10481.40000000596
2000-07-12,57.40000092983246,48.09999990463257,48.09999990463257
2000-07-13,338.3999993801117,274.19999980926514,274.19999980926514
2000-07-14,309.59999799728394,243.79999995231628,243.79999995231628
2000-07-15,227.30000162124634,186.89999997615814,186.89999997615814
2000-07-16,288.30000138282776,278.5,278.5
2000-07-17,691.60000872612,554.5999994277954,554.5999994277954
2000-07-18,198.29999959468842,153.59999990463257,153.59999990463257
2000-07-19,172.39999735355377,137.5,137.5
2000-07-20,255.90000224113464,204.10000002384186,204.10000002384186
2000-07-21,522.4999921321869,407.50000047683716,407.50000047683716
2000-07-22,723.899990439415,547.3999999761581,547.3999999761581
2000-07-23,67.69999837875366,61.5,61.5
2000-07-24,298.7999985218048,1023.0,1023.0
2000-07-25,431.2999954819679,323.69999998807907,323.69999998807907
2000-07-26,285.2999978065491,241.7000002861023,241.7000002861023
2000-07-27,344.3999990224838,287.2999999523163,287.2999999523163
2000-07-28,548.4000033736229,428.0999998450279,428.0999998450279
2000-07-29,36.39999961853027,43.5,43.5
2000-07-30,47.09999966621399,38.0,38.0
2000-07-31,277.5000066757202,227.69999969005585,227.69999969005585
2000-08-01,854.8000262081623,651.9000000059605,651.9000000059605
2000-08-02,154.49999952316284,119.70000004768372,119.70000004768372
2000-08-03,1988.8999993801117,1488.9999997615814,1488.9999997615814
2000-08-04,486.2999972105026,395.7999978065491,395.7999978065491
2000-08-05,357.90000557899475,271.69999980926514,271.69999980926514
2000-08-06,82.30000042915344,73.0,73.0
2000-08-07,593.1999965906143,447.40000343322754,447.40000343322754
2000-08-08,456.69999873638153,355.40000009536743,355.40000009536743
2000-08-09,226.99999952316284,179.99999976158142,179.99999976158142
2000-08-10,293.8999996185303,229.39999985694885,229.39999985694885
2000-08-11,975.9000082015991,746.6000001430511,746.6000001430511
2000-08-12,265.7999987602234,203.89999842643738,203.89999842643738
2000-08-13,36.000000953674316,30.0,30.0
2000-08-14,1827.4000117778778,1366.8000001907349,1366.8000001907349
2000-08-15,1604.5999680757523,1216.6000006198883,1216.6000006198883
2000-08-16,2609.499988913536,2058.0,2058.0
2000-08-17,571.4999972581863,459.2999999523163,459.2999999523163
2000-08-18,34959.89999461174,25938.800002336502,25938.800002336502
2000-08-19,692.7999901771545,539.7000002861023,539.7000002861023
2000-08-20,112.60000324249268,87.5,87.5
2000-08-21,680.7000027894974,527.8000001907349,527.8000001907349
2000-08-22,1007.5000170469284,761.2000000476837,761.2000000476837
2000-08-23,18198.499512016773,13492.199999988079,13492.199999988079
2000-08-24,261.0000025033951,219.30000019073486,219.30000019073486
2000-08-25,12230.69980430603,9083.399999856949,9083.399999856949
2000-08-26,447.0000014901161,340.60000002384186,340.60000002384186
2000-08-27,266.4999957084656,203.79999995231628,203.79999995231628
2000-08-28,600.4000110626221,3942.0999999046326,3942.0999999046326
2000-08-29,312.19999611377716,243.7000002861023,243.7000002861023
2000-08-30,9011.200182795525,6690.499999880791,6690.499999880791
2000-08-31,497.1000038385391,428.699999332428,428.699999332428
2000-09-01,1718.0999705791473,1330.4999995231628,1330.4999995231628
2000-09-02,1154.6000037193298,918.3999996185303,918.3999996185303
2000-09-03,288.3999983072281,229.70000004768372,229.70000004768372
2000-09-04,203.6999996304512,158.60000002384186,158.60000002384186
2000-09-05,1639.2999972105026,6145.400000333786,6145.400000333786
2000-09-06,827.1999926567078,676.1000001430511,676.1000001430511
2000-09-07,1488.100006222725,1196.5000005364418,1196.5000005364418
2000-09-08,1653.700003027916,1334.7000017166138,1334.7000017166138
2000-09-09,9095.700409173965,6764.700001001358,6764.700001001358
2000-09-10,348.70000410079956,264.0,264.0
2000-09-11,413.3000018596649,331.0,331.0
2000-09-12,723.2000131607056,562.9999992847443,562.9999992847443
2000-09-13,762.6000014543533,604.0999987125397,604.0999987125397
2000-09-14,1976.0000002384186,1543.7999988794327,1543.7999988794327
2000-09-15,1825.9999930858612,1484.8999993801117,1484.8999993801117
2000-09-16,1616.4999980926514,1296.1999940872192,1296.1999940872192
2000-09-17,484.99999046325684,366.89999997615814,366.89999997615814
2000-09-18,825.4000067710876,638.5,638.5
2000-09-19,192.49999868869781,156.79999995231628,156.79999995231628
2000-09-20,763.1000068187714,634.2999993562698,634.2999993562698
2000-09-21,2345.2000204324722,1815.8999996185303,1815.8999996185303
2000-09-22,55413.20097219944,41194.10000085831,41194.10000085831
2000-09-23,1208.5999846458435,946.8000001907349,946.8000001907349
2000-09-24,1005.500004529953,794.800000667572,794.800000667572
2000-09-25,1822.599998831749,1360.2999999523163,1360.2999999523163
2000-09-26,27825.09921681881,22339.499992370605,22339.499992370605
2000-09-27,2571.3999922275543,1955.8999998569489,1955.8999998569489
2000-09-28,16660.599831938744,12404.39999961853,12404.39999961853
2000-09-29,3732.9999643564224,2962.099999189377,2962.099999189377
2000-09-30,1002.0999971628189,803.2000011205673,803.2000011205673
2000-10-01,224.900000333786,196.0,196.0
2000-10-02,1201.0999938249588,968.7999997138977,968.7999997138977
2000-10-03,1045.6000108718872,803.7999999523163,803.7999999523163
2000-10-04,702.6999903917313,580.5999991893768,580.5999991893768
2000-10-05,1459.400003194809,1126.2999999523163,1126.2999999523163
2000-10-06,2150.7999880313873,1745.5000002384186,1745.5000002384186
2000-10-07,1364.299998998642,1073.199999332428,1073.199999332428
2000-10-08,1115.199982047081,901.4999995231628,901.4999995231628
2000-10-09,2385.0000470876694,1806.3000001907349,1806.3000001907349
2000-10-10,667.3999992609024,534.0999999046326,534.0999999046326
2000-10-11,797.3000028133392,615.8999984264374,615.8999984264374
2000-10-12,664.6999962329865,523.0999999046326,523.0999999046326
2000-10-13,3175.699964404106,2571.2000002861023,2571.2000002861023
2000-10-14,1044.1000185012817,798.6000000238419,798.6000000238419
2000-10-15,104.80000019073486,89.5,89.5
2000-10-16,782.9999967813492,618.0,618.0
2000-10-17,1311.600000500679,1012.6999988555908,1012.6999988555908
2000-10-18,561.2999995946884,441.4000005722046,441.4000005722046
2000-10-19,1412.2999948263168,1122.3999998569489,1122.3999998569489
2000-10-20,5990.899997472763,4765.699999809265,4765.699999809265
2000-10-21,1038.8000004291534,789.6000001430511,789.6000001430511
2000-10-22,380.6000018119812,296.5,296.5
2000-10-23,54659.501479029655,40510.5,40510.5
2000-10-24,706.5000009536743,603.3000001907349,603.3000001907349
2000-10-25,593.0000112056732,481.69999980926514,481.69999980926514
2000-10-26,2915.1000304222107,2198.7999987602234,2198.7999987602234
2000-10-27,2501.2000212669373,2028.3999998569489,2028.3999998569489
2000-10-28,2295.9999787807465,1783.9999995231628,1783.9999995231628
2000-10-29,414.5000078678131,330.5,330.5
2000-10-30,1148.7999782562256,871.4000015258789,871.4000015258789
2000-10-31,552.8999836444855,416.9999997615814,416.9999997615814
2000-11-01,1857.9999749660492,1474.8000011444092,1474.8000011444092
2000-11-02,1946.0000450611115,1468.6000008583069,1468.6000008583069
2000-11-03,3087.0000475645065,2426.3999996185303,2426.3999996185303
2000-11-04,819.200003862381,620.6000032424927,620.6000032424927
2000-11-05,183.50000035762787,150.0,150.0
2000-11-06,1294.2000095844269,1071.5000002384186,1071.5000002384186
2000-11-07,956.0999830961227,753.2999978065491,753.2999978065491
2000-11-08,719.9999966621399,553.0999999046326,553.0999999046326
2000-11-09,1853.5000058412552,1444.3000000715256,1444.3000000715256
2000-11-10,4934.300075113773,3956.899999320507,3956.899999320507
2000-11-11,2524.500004172325,1930.5,1930.5
2000-11-12,4218.599992275238,3305.5,3305.5
2000-11-13,1723.300001859665,1337.0999999046326,1337.0999999046326
2000-11-14,856.3999965190887,679.7000000476837,679.7000000476837
2000-11-15,3844.599971175194,3140.500000476837,3140.500000476837
2000-11-16,2268.499992132187,1767.3000009059906,1767.3000009059906
2000-11-17,4697.199988245964,3667.9000005722046,3667.9000005722046
2000-11-18,1411.0999941825867,1116.7000000476837,1116.7000000476837
2000-11-19,1691.1000018119812,1338.6999998092651,1338.6999998092651
2000-11-20,2456.300001204014,1952.4000000357628,1952.4000000357628
2000-11-21,1570.80002784729,1234.5999999046326,1234.5999999046326
2000-11-22,2836.200048685074,2121.600000143051,2121.600000143051
2000-11-23,1726.999993801117,1353.8000020980835,1353.8000020980835
2000-11-24,6918.899990558624,5290.400000810623,5290.400000810623
2000-11-25,2830.600023984909,2266.099999666214,2266.099999666214
2000-11-26,2076.8999915122986,1606.7999994754791,1606.7999994754791
2000-11-27,1292.0000063180923,1043.0999997258186,1043.0999997258186
2000-11-28,1191.7000132799149,938.1999998092651,938.1999998092651
2000-11-29,2343.800046682358,1904.3000001907349,1904.3000001907349
2000-11-30,1682.9000027179718,1289.6000006198883,1289.6000006198883
2000-12-01,4606.700022414327,3527.09999974072,3527.09999974072
2000-12-02,3228.600024819374,2519.9000003933907,2519.9000003933907
2000-12-03,2823.6000242233276,2186.900000333786,2186.900000333786
2000-12-04,2238.8000057935715,1772.9999995231628,1772.9999995231628
2000-12-05,2019.4000251293182,1558.0999999046326,1558.0999999046326
2000-12-06,1628.5000042915344,1241.0,1241.0
2000-12-07,1466.100009828806,1122.0000001490116,1122.0000001490116
2000-12-08,2613.0999813079834,2162.7999997735023,2162.7999997735023
2000-12-09,2500.100031733513,1924.5999982357025,1924.5999982357025
2000-12-10,1408.900015592575,1084.6999998092651,1084.6999998092651
2000-12-11,951.0999870300293,749.3999999761581,749.3999999761581
2000-12-12,1276.1999963521957,1011.6999969482422,1011.6999969482422
2000-12-13,910.8000119924545,719.7999985218048,719.7999985218048
2000-12-14,1553.9000091552734,1207.3999996185303,1207.3999996185303
2000-12-15,2808.599997997284,2161.2000002861023,2161.2000002861023
2000-12-16,2258.3999762535095,1725.2000002861023,1725.2000002861023
2000-12-17,2693.8000149726868,2042.2000007629395,2042.2000007629395
2000-12-18,1030.200002670288,817.0999997854233,817.0999997854233
2000-12-19,8938.899763911963,7630.700006097555,7630.700006097555
2000-12-20,3118.700011730194,2414.7000002861023,2414.7000002861023
2000-12-21,1740.2999976873398,1403.2999997138977,1403.2999997138977
2000-12-22,875.400012075901,663.1999990344048,663.1999990344048
2000-12-23,986.2000017166138,783.1999995708466,783.1999995708466
2000-12-24,1062.7000141143799,806.0999984741211,806.0999984741211
2000-12-27,64.19999933242798,48.0,48.0
2000-12-28,300.8999956846237,236.90000009536743,236.90000009536743
2000-12-29,57.699998930096626,45.6999998241663,45.6999998241663
2000-12-30,50.30000102519989,42.59999978542328,42.59999978542328
2000-12-31,195.90000009536743,151.89999997615814,151.89999997615814
2001-01-02,120.09999763965607,99.29999995231628,99.29999995231628
2001-01-03,123.69999861717224,104.59999990463257,104.59999990463257
2001-01-04,601.9999989271164,480.7999999523163,480.7999999523163
2001-01-05,1139.9000078439713,902.5999983549118,902.5999983549118
2001-01-06,1431.1000083088875,1188.6999996900558,1188.6999996900558
2001-01-07,860.0999932289124,664.199999332428,664.199999332428
2001-01-08,423.8000068664551,348.60000014305115,348.60000014305115
2001-01-09,510.8999973535538,409.9999998807907,409.9999998807907
2001-01-10,824.9000104665756,646.1000005602837,646.1000005602837
2001-01-11,1430.799992799759,1134.900001525879,1134.900001525879
2001-01-12,1750.8999901413918,1412.8000009655952,1412.8000009655952
2001-01-13,1430.2000130414963,1147.1000010967255,1147.1000010967255
2001-01-14,1323.999996304512,1056.7000000476837,1056.7000000476837
2001-01-15,482.30000162124634,369.0,369.0
2001-01-16,131.70000171661377,107.90000009536743,107.90000009536743
2001-01-17,405.90000623464584,318.7999999523163,318.7999999523163
2001-01-18,641.4000078439713,520.8999999165535,520.8999999165535
2001-01-19,546.8999985456467,449.5,449.5
2001-01-20,2915.000012665987,2306.7999998629093,2306.7999998629093
2001-01-21,536.5999979972839,447.2000002861023,447.2000002861023
2001-01-22,440.0000042915344,358.10000014305115,358.10000014305115
2001-01-23,358.50000190734863,287.0,287.0
2001-01-24,274.50000286102295,219.20000004768372,219.20000004768372
2001-01-25,567.9999912977219,445.5999995470047,445.5999995470047
2001-01-26,1234.4999961853027,986.8000011444092,986.8000011444092
2001-01-27,4807.899966716766,3686.6999995708466,3686.6999995708466
2001-01-28,539.2000052928925,418.19999980926514,418.19999980926514
2001-01-29,723.099995970726,571.4999997615814,571.4999997615814
2001-01-30,652.4000081419945,529.3000002503395,529.3000002503395
2001-01-31,567.2999994754791,466.0999993085861,466.0999993085861
2001-02-01,853.399996817112,696.0000005364418,696.0000005364418
2001-02-02,3119.000018596649,2463.6000003814697,2463.6000003814697
2001-02-03,3318.400003671646,2590.299999475479,2590.299999475479
2001-02-04,802.2999954223633,657.0,657.0
2001-02-05,856.499994635582,713.9000008106232,713.9000008106232
2001-02-06,206.89999961853027,165.90000009536743,165.90000009536743
2001-02-07,474.8000054359436,380.9999989271164,380.9999989271164
2001-02-08,894.8000029325485,734.2000001072884,734.2000001072884
2001-02-09,1737.700004607439,1391.300000578165,1409.300000578165
2001-02-10,2031.6999827623367,1631.4999980926514,1631.4999980926514
2001-02-11,482.7000021934509,405.5,405.5
2001-02-12,1026.9000045061111,855.0000004768372,855.0000004768372
2001-02-13,253.49999874830246,209.40000015497208,209.40000015497208
2001-02-14,911.3000177145004,685.1000001430511,685.1000001430511
2001-02-15,828.3000103235245,673.2000000476837,673.2000000476837
2001-02-16,1243.7999942302704,975.0000004768372,975.0000004768372
2001-02-17,773.7999984025955,622.7000018358231,622.7000018358231
2001-02-18,339.1000032424927,281.39999985694885,281.39999985694885
2001-02-19,603.0000048875809,475.8999996185303,475.8999996185303
2001-02-20,276.69999623298645,215.40000009536743,215.40000009536743
2001-02-21,936.6000046730042,708.0999999046326,708.0999999046326
2001-02-22,260.10000145435333,224.60000002384186,224.60000002384186
2001-02-23,1411.7000037431717,1116.8000009655952,1116.8000009655952
2001-02-24,2836.1999865174294,2226.6999974250793,2226.6999974250793
2001-02-25,354.4999966621399,287.29999923706055,287.29999923706055
2001-02-26,1950.7999778985977,1483.1999993920326,1483.1999993920326
2001-02-27,609.5000088214874,502.2999994754791,502.2999994754791
2001-02-28,868.300011754036,696.1000005602837,696.1000005602837
2001-03-01,1201.9999862909317,956.2999999523163,956.2999999523163
2001-03-02,1522.7000025808811,1253.7999979555607,1253.7999979555607
2001-03-03,3049.900017142296,2398.899999856949,2398.899999856949
2001-03-04,342.9999974966049,299.599999666214,299.599999666214
2001-03-05,2383.6000096797943,1813.7000000476837,1813.7000000476837
2001-03-06,426.99999964237213,352.19999980926514,352.19999980926514
2001-03-07,887.7999957203865,677.0999998450279,677.0999998450279
2001-03-08,592.5000075101852,498.0,498.0
2001-03-09,1820.0999839305878,1465.7999990582466,1465.7999990582466
2001-03-10,2139.600011944771,1788.5999990701675,1788.5999990701675
2001-03-11,1244.7000136375427,978.3999996185303,978.3999996185303
2001-03-12,690.9999973773956,577.7000000476837,577.7000000476837
2001-03-13,717.3999917507172,566.8000017404556,566.8000017404556
2001-03-14,371.4000020623207,304.0,304.0
2001-03-15,1432.5000129938126,1101.999999821186,1101.999999821186
2001-03-16,2364.199986100197,1887.0000023841858,1887.0000023841858
2001-03-17,7543.600063145161,5985.200001299381,5985.200001299381
2001-03-18,276.29999762773514,241.80000013113022,241.80000013113022
2001-03-19,1057.4000026583672,852.3000018000603,852.3000018000603
2001-03-20,554.9999935626984,461.2000000476837,461.2000000476837
2001-03-21,1539.1999959945679,1202.999997973442,1202.999997973442
2001-03-22,875.499999910593,705.8999998271465,705.8999998271465
2001-03-23,1274.8000046014786,1031.5999999642372,1031.5999999642372
2001-03-24,7673.799901545048,6107.800000369549,6107.800000369549
2001-03-25,222.20000183582306,187.80000114440918,187.80000114440918
2001-03-26,380.99999935925007,320.79999954998493,320.79999954998493
2001-03-27,668.3999991416931,550.6999995708466,550.6999995708466
2001-03-28,1911.8999962210655,1561.6000007390976,1561.6000007390976
2001-03-29,544.5000004768372,461.5000013113022,461.5000013113022
2001-03-30,1195.0000049173832,996.3000015318394,996.3000015318394
2001-03-31,3242.3000165224075,2631.399999678135,2631.399999678135
2001-04-01,607.9000005722046,517.3999996185303,517.3999996185303
2001-04-02,616.6999945938587,502.2000004351139,502.2000004351139
2001-04-03,506.10000216960907,410.8000003695488,410.8000003695488
2001-04-04,852.0999989509583,742.7000005245209,742.7000005245209
2001-04-05,2342.7000011205673,1908.6000006198883,1908.6000006198883
2001-04-06,4898.099942922592,4413.499999046326,4413.499999046326
2001-04-07,3993.4000227451324,3301.7000027894974,3301.7000027894974
2001-04-08,589.8000063896179,515.8000001907349,515.8000001907349
