Last_catch_date,Round_weight,Gross_weight,Product_weight
2013-08-29,320249.90318489075,234238.5,234238.5
2013-08-30,103714.89900100231,79436.2998046875,78990.0
2013-08-31,80052.30049073696,59152.5,59152.5
2013-09-01,256830.70326912403,196031.89990234375,193070.0
2013-09-02,154183.39942109585,135556.5,135556.5
2013-09-03,464794.7066395283,353029.60000002384,353029.60000002384
2013-09-04,111086.50010728836,98811.5,98811.5
2013-09-05,169228.09781980515,146876.09965896606,146553.20000076294
2013-09-06,104610.4006484747,86267.20043945312,85885.0
2013-09-07,85386.09912610054,62985.0,62985.0
2013-09-08,34744.40058898926,25411.0,25411.0
2013-09-09,138676.19922959805,122556.40000915527,121570.40000915527
2013-09-10,349923.3042818308,216313.3984375,212813.0
2013-09-11,124309.29956877232,102715.09998774529,102715.09998774529
2013-09-12,268923.2037858963,218089.7000001073,214437.7000001073
2013-09-13,91366.49994826317,85642.5,84569.5
2013-09-14,209978.39549160004,157133.09692382812,154897.0
2013-09-15,54824.6015304327,41837.0,41314.0
2013-09-16,117840.29928743839,100936.0,98507.0
2013-09-17,127904.40107035637,108572.5,108572.5
2013-09-18,175196.3006054163,136468.5,136468.5
2013-09-19,160780.10097169876,135284.60000002384,135284.60000002384
2013-09-20,110649.40051329136,100224.60000002384,100224.60000002384
2013-09-21,186672.29987549782,136322.0,136322.0
2013-09-22,228604.09994196892,163753.0,163753.0
2013-09-23,373928.9936466217,240382.79999995232,240382.79999995232
2013-09-24,445191.20605635643,328041.30000054836,327201.30000054836
2013-09-25,181220.2028068304,140246.69999980927,140246.69999980927
2013-09-26,68889.3995500803,57504.5,57504.5
2013-09-27,169733.7021253109,127006.69999980927,127006.69999980927
2013-09-28,15138.39998292923,13677.0,13677.0
2013-09-29,158027.30059814453,117379.0,117379.0
2013-09-30,457357.3984107971,329746.0000152588,329746.0000152588
2013-10-01,70577.59967529774,63894.70000195503,63894.70000195503
2013-10-02,88542.80091130733,71428.5,71428.5
2013-10-03,105816.49867808819,71084.69980466366,70732.39999997616
2013-10-04,63227.40022003651,54423.30009794235,54191.7000002861
2013-10-05,127478.19678795338,97369.40000009537,97369.40000009537
2013-10-06,107409.80214571953,78652.0,78652.0
2013-10-07,273850.80118596554,223852.7998046875,223224.5
2013-10-08,96125.69962584972,80625.30000019073,80257.30000019073
2013-10-09,230733.29695892334,192593.9999961853,192545.9999961853
2013-10-10,107194.40116906166,88234.5,88234.5
2013-10-11,64425.299959778786,54685.39999997616,54685.39999997616
2013-10-12,15721.800149679184,12228.0,12228.0
2013-10-13,510578.9073083401,352162.0,352162.0
2013-10-14,187284.09952008724,152920.90000009537,151442.90000009537
2013-10-15,68122.09960758686,55856.5,55856.5
2013-10-16,197475.70425975323,150066.19848632812,147852.5
